date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max delta_XC phi_XC Qa E_red Eig_ratio category 
07-Jun-2016 10:51:37 18.363700 -105.173100 10.000000 6.300000 95.929680 303.552770 -3.031176 SKS 122.000000 3.384615 -Inf Inf 0.000000 Inf 141932.018543 0.128465 -0.056307 0.313236 0.110528 78.552770 -0.932839 18.154105 0.023335 null-measurement 
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 104.899170 72.508820 -3.031176 SKS 13.000000 1.025641 -Inf Inf 0.000000 Inf 38270.261055 0.862990 0.639603 1.086376 0.871275 32.508820 0.351001 69.839735 0.078261 poor 
25-Jul-2016 17:26:50 -26.106700 -70.511100 72.000000 6.100000 104.554770 247.542650 -3.031176 SKS 58.000000 1.230769 -Inf Inf 0.000000 Inf 92070.889661 0.331999 0.134363 0.529636 0.343527 20.542650 -0.557267 57.469105 0.024594 poor 
29-Jul-2016 21:18:24 18.542900 145.507300 196.000000 7.700000 102.772200 46.402490 -3.031176 SKS 51.000000 1.538462 47.000000 123.000000 0.102564 3.282051 1961.871361 -0.203786 -0.254016 -0.153556 0.204446 -86.597510 -0.810949 74.801518 0.006009 poor 
04-Aug-2016 14:15:12 -22.334300 -66.007800 270.000000 6.200000 98.978440 247.337420 -3.031176 SKS 52.000000 0.615385 -Inf Inf 0.000000 Inf 6587.016392 0.298911 0.205039 0.392783 0.289643 20.337420 -0.245199 55.113675 0.016682 poor 
04-Aug-2016 16:24:33 24.944700 142.014100 510.000000 6.300000 95.643680 45.633420 -3.031176 SKS 62.000000 0.512821 49.000000 119.000000 0.205128 1.435897 2983.230516 -0.258865 -0.295948 -0.221782 0.254348 -88.366580 -0.172763 74.412820 0.012745 poor 
19-Aug-2016 07:32:22 -55.285200 -31.876600 10.000000 7.400000 107.589230 205.422390 -3.031176 SKS 143.000000 0.205128 -Inf Inf 0.000000 Inf 4802.875534 0.159884 0.071235 0.248533 0.146849 -18.577610 0.295278 26.401028 0.008743 poor 
21-Aug-2016 03:45:23 -55.313300 -31.750800 12.000000 6.100000 107.574990 205.342720 -3.031176 SKS 130.000000 0.410256 -Inf Inf 0.000000 Inf 9242.456750 0.195240 0.105130 0.285350 0.215486 -18.657280 -0.192065 28.894510 0.015430 poor 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 107.124570 242.195900 -3.031176 SKS 55.000000 1.230769 -Inf Inf 0.000000 Inf 8516.640061 0.250135 0.152187 0.348082 0.249902 15.195900 -0.683769 68.536358 0.018005 poor 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 107.124570 242.195900 -3.031176 SKIKS 156.000000 1.333333 -Inf Inf 0.000000 Inf 14121.192779 0.121850 -0.008926 0.252626 0.116805 19.195900 -0.872908 14.320616 0.027747 null-measurement 
