date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max delta_XC phi_XC Qa E_red Eig_ratio category 
15-Apr-2016 14:11:26 13.400800 -92.367000 22.410000 6.100000 93.512570 292.195490 -7.270949 SKS 106.000000 4.000000 -Inf Inf 0.000000 Inf 117026.397413 -0.286097 -0.578093 0.005899 0.267758 -33.804510 -0.826728 71.151012 0.024749 poor 
19-Apr-2016 05:25:39 -55.728300 -27.230700 14.000000 6.200000 105.640210 203.550390 -7.270949 SKS 136.000000 0.512821 -Inf Inf 0.000000 Inf 53252.332020 0.316633 0.091114 0.542152 0.335247 -21.449610 0.138579 23.748888 0.045310 poor 
20-Apr-2016 08:33:47 0.639000 -80.210400 14.000000 6.200000 93.963060 274.660520 -7.270949 SKS 97.000000 4.000000 -Inf Inf 0.000000 Inf 196990.814689 -0.077976 -0.341940 0.185989 0.113214 -36.339480 -1.009655 22.877780 0.035752 null-measurement 
18-May-2016 16:46:43 0.494700 -79.616000 29.950000 6.900000 93.632540 274.144140 -7.270949 SKS 15.000000 1.230769 -Inf Inf 0.000000 Inf 39393.523408 0.401937 0.222462 0.581413 0.410845 53.144140 -0.524673 56.789252 0.031209 poor 
28-May-2016 09:46:59 -56.240900 -26.935300 78.000000 7.200000 105.995850 203.128690 -7.270949 SKS 137.000000 0.717949 -Inf Inf 0.000000 Inf 201374.573031 0.496092 0.274653 0.717532 0.517733 -20.871310 0.200518 59.752038 0.052372 poor 
05-Jun-2016 16:25:33 -4.587000 125.626400 429.620000 6.300000 107.747630 79.114000 -7.270949 SKS 5.000000 1.435897 170.000000 74.000000 0.102564 4.000000 26684.889059 0.589011 0.367110 0.810912 0.586834 38.114000 -0.335028 76.203452 0.075328 poor 
07-Jun-2016 10:51:37 18.363700 -105.173100 10.000000 6.300000 97.934030 304.760140 -7.270949 SKS 36.000000 4.000000 -Inf Inf 0.000000 Inf 8049.118264 0.003345 -0.069549 0.076238 0.000000 -8.239860 -0.983180 13.483774 0.010916 null-measurement 
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 104.120500 74.284420 -7.270949 SKS 18.000000 1.128205 176.000000 55.000000 0.512821 2.051282 12941.645233 1.005776 0.847356 1.164196 1.029189 21.284420 0.838571 91.618104 0.116245 good 
25-Jul-2016 17:26:50 -26.106700 -70.511100 72.000000 6.100000 105.155260 248.293550 -7.270949 SKS 70.000000 4.000000 -Inf Inf 0.000000 Inf 6204.455799 -0.026418 -0.097842 0.045006 0.038202 -64.706450 -0.997037 27.219518 0.011488 null-measurement 
29-Jul-2016 21:18:24 18.542900 145.507300 196.000000 7.700000 102.929650 48.148840 -7.270949 SKS 22.000000 0.615385 155.000000 39.000000 0.307692 1.538462 4001.578747 0.476029 0.417701 0.534357 0.476404 1.148840 0.271019 87.880481 0.028370 good 
