date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max delta_XC phi_XC Qa E_red Eig_ratio category 
11-Jan-2016 16:38:05 3.896500 126.862100 13.000000 6.500000 101.716100 72.556240 -8.704597 SKS 70.000000 1.538462 -Inf Inf 0.000000 Inf 8765.566683 0.103254 -0.016318 0.222825 0.110405 24.556240 -0.939816 7.888042 0.011279 null-measurement 
15-Apr-2016 14:11:26 13.400800 -92.367000 22.410000 6.100000 93.783150 292.873610 -8.704597 SKS 25.000000 2.974359 -Inf Inf 0.000000 Inf 23745.617181 0.119614 -0.034744 0.273972 0.142770 71.873610 -0.995650 12.201851 0.039473 null-measurement 
19-Apr-2016 05:25:39 -55.728300 -27.230700 14.000000 6.200000 106.655610 204.095050 -8.704597 SKS 27.000000 4.000000 -Inf Inf 0.000000 Inf 14855.360422 0.165063 -0.002854 0.332979 0.197948 -16.904950 -0.926343 16.084762 0.018930 poor 
20-Apr-2016 08:33:47 0.639000 -80.210400 14.000000 6.200000 94.525710 275.340560 -8.704597 SKS 100.000000 4.000000 -Inf Inf 0.000000 Inf 226443.714385 -0.077760 -0.436606 0.281085 0.148925 -33.659440 -0.993686 35.973388 0.057284 null-measurement 
22-Apr-2016 03:03:41 -0.292100 -80.503900 10.000000 6.000000 95.387980 274.886000 -8.704597 SKS 110.000000 1.333333 -Inf Inf 0.000000 Inf 75364.809004 -0.595850 -0.911771 -0.279928 0.597582 -35.114000 -0.345736 42.027423 0.073476 poor 
07-Jun-2016 10:51:37 18.363700 -105.173100 10.000000 6.300000 97.977450 305.518910 -8.704597 SKS 41.000000 4.000000 -Inf Inf 0.000000 Inf 104366.754003 0.357379 -0.018462 0.733220 0.371666 -89.481090 -1.016792 45.108497 0.041659 poor 
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 103.280830 74.751270 -8.704597 SKS 82.000000 1.641026 -Inf Inf 0.000000 Inf 21773.324764 -0.302701 -0.419623 -0.185778 0.299707 -59.248730 -0.679076 72.310911 0.016363 poor 
21-Aug-2016 03:45:23 -55.313300 -31.750800 12.000000 6.100000 107.691910 206.595410 -8.704597 SKS 122.000000 1.230769 -Inf Inf 0.000000 Inf 13241.073238 0.184997 0.055638 0.314355 0.205374 -15.404590 -0.783310 18.894986 0.016981 poor 
23-Aug-2016 19:39:44 -7.287200 122.434500 533.000000 6.000000 106.600830 83.845850 -8.704597 SKS 112.000000 0.205128 -Inf Inf 0.000000 Inf 9665.306419 -0.157693 -0.258666 -0.056721 0.156522 -52.154150 0.399760 14.982002 0.026778 poor 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 108.475930 243.600470 -8.704597 SKS 81.000000 0.717949 -Inf Inf 0.000000 Inf 24318.677388 -0.366344 -0.530176 -0.202512 0.323596 -71.399530 -0.164385 37.375278 0.039892 poor 
24-Nov-2016 18:43:47 11.909700 -88.896800 10.000000 6.900000 92.557450 289.381030 -8.704597 SKS 112.000000 4.000000 -Inf Inf 0.000000 Inf 21223.227445 -0.030296 -0.212664 0.152073 0.020518 -23.618970 -0.981134 24.009187 0.028374 null-measurement 
18-Feb-2017 12:10:17 -23.861300 -66.659200 222.000000 6.400000 101.958400 248.304400 -8.704597 SKS 80.000000 1.435897 -Inf Inf 0.000000 Inf 14681.199592 -0.484535 -0.666623 -0.302446 0.509893 -64.695600 -0.436244 59.611749 0.038455 poor 
21-Feb-2017 14:09:04 -19.281400 -63.904700 595.980000 6.500000 96.932370 249.814440 -8.704597 SKS 85.000000 0.615385 -Inf Inf 0.000000 Inf 9196.832947 -0.290110 -0.398853 -0.181367 0.294211 -62.185560 -0.268175 48.227712 0.018389 poor 
15-Apr-2017 08:19:43 -23.265300 -67.722500 155.000000 6.300000 102.260370 249.432980 -8.704597 SKS 88.000000 1.435897 -Inf Inf 0.000000 Inf 35852.574067 -0.775455 -0.995845 -0.555064 0.794040 -66.567020 -0.019060 85.827810 0.055887 poor 
10-May-2017 23:23:36 -56.414000 -25.743200 15.000000 6.500000 106.820390 202.979720 -8.704597 SKS 28.000000 4.000000 -Inf Inf 0.000000 Inf 15729.493881 -0.116815 -0.331239 0.097610 0.122374 72.979720 -0.969186 54.299058 0.028075 null-measurement 
22-Jun-2017 12:31:03 13.717400 -90.971800 38.120000 6.800000 92.629240 292.090030 -8.704597 SKS 11.000000 0.615385 -Inf Inf 0.000000 Inf 367284.154018 -0.214533 -0.618746 0.189679 0.112848 -22.909970 -0.571443 9.229460 0.033999 poor 
30-Jun-2017 22:29:45 -0.284900 -80.492700 13.000000 6.000000 95.374950 274.883220 -8.704597 SKS 113.000000 1.128205 -Inf Inf 0.000000 Inf 49115.977685 -0.590449 -0.862753 -0.318145 0.596043 -36.116780 -0.177701 48.083007 0.058316 poor 
11-Aug-2017 05:28:25 14.006500 120.739100 172.000000 6.200000 90.220010 70.039970 -8.704597 SKS 149.000000 1.128205 79.000000 158.000000 0.205128 3.282051 2022.244530 -0.377490 -0.469878 -0.285102 0.380093 -70.960030 -0.567320 71.083247 0.025055 poor 
14-Jan-2018 09:18:45 -15.767500 -74.709200 39.000000 7.100000 101.961830 259.624260 -8.704597 SKS 110.000000 1.128205 -Inf Inf 0.000000 Inf 86876.028960 -0.940646 -1.234557 -0.646734 0.912311 -57.375740 0.519748 73.295202 0.088249 poor 
21-Jan-2018 01:06:42 -18.880600 -69.444500 116.000000 6.300000 100.423430 253.801410 -8.704597 SKS 96.000000 1.025641 -Inf Inf 0.000000 Inf 19348.152742 -0.642046 -0.839115 -0.444978 0.630435 -60.198590 0.074546 49.656518 0.065369 poor 
02-Apr-2018 13:40:34 -20.658800 -63.005800 559.000000 6.800000 97.299490 248.230830 -8.704597 SKS 84.000000 1.230769 -Inf Inf 0.000000 Inf 21128.248876 -0.575678 -0.761937 -0.389419 0.573766 -65.769170 -0.213481 55.618505 0.062440 poor 
10-Apr-2018 10:19:34 -31.025800 -71.529200 66.000000 6.200000 109.966230 245.803700 -8.704597 SKS 121.000000 1.230769 -Inf Inf 0.000000 Inf 75200.905232 -1.043524 -1.436809 -0.650238 1.169003 -72.196300 0.579251 76.577149 0.136824 poor 
07-Sep-2018 02:12:06 -2.253200 -78.790300 110.500000 6.200000 95.536230 272.280050 -8.704597 SKS 95.000000 4.000000 -Inf Inf 0.000000 Inf 28814.016932 -0.179832 -0.373781 0.014117 0.169272 -40.719950 -0.941861 29.431775 0.030470 poor 
28-Sep-2018 10:02:45 -0.255900 119.846200 20.000000 7.500000 99.820320 80.613070 -8.704597 SKS 157.000000 0.512821 -Inf Inf 0.000000 Inf 9264.894535 -0.225314 -0.346666 -0.103962 0.252833 -54.386930 -0.219436 34.056617 0.016324 poor 
01-Nov-2018 22:19:51 -19.582700 -69.265600 102.000000 6.200000 100.782910 253.166340 -8.704597 SKS 88.000000 0.923077 75.000000 156.000000 0.205128 3.076923 5508.795210 -0.424299 -0.515815 -0.332783 0.428652 -60.833660 -0.238201 70.686510 0.031792 poor 
15-Nov-2018 20:02:22 -56.706500 -25.546000 15.000000 6.400000 107.018640 202.727030 -8.704597 SKS 25.000000 4.000000 -Inf Inf 0.000000 Inf 11507.448697 0.120954 -0.007248 0.249156 0.078554 -18.272970 -0.942073 19.674408 0.020770 null-measurement 
11-Dec-2018 02:26:29 -58.544600 -26.385600 133.000000 7.100000 108.832570 202.150870 -8.704597 SKS 124.000000 0.307692 -Inf Inf 0.000000 Inf 5080.667001 0.114529 0.004919 0.224139 0.139375 -21.849130 -0.323016 7.533789 0.010154 null-measurement 
