date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max delta_XC phi_XC Qa E_red Eig_ratio category 
15-Apr-2016 14:11:26 13.400800 -92.367000 22.410000 6.100000 92.865220 292.176660 -17.855281 SKS 19.000000 1.333333 -Inf Inf 0.000000 Inf 16851.930068 -0.102759 -0.212199 0.006681 0.099047 -23.823340 -0.877523 11.805314 0.031329 null-measurement 
19-Apr-2016 05:25:39 -55.728300 -27.230700 14.000000 6.200000 106.959870 203.659040 -17.855281 SKS 109.000000 1.538462 -Inf Inf 0.000000 Inf 22458.015313 -0.199335 -0.354099 -0.044572 0.273522 67.659040 -0.743570 5.407968 0.051013 poor 
18-May-2016 16:46:43 0.494700 -79.616000 29.950000 6.900000 93.430720 274.142000 -17.855281 SKS 168.000000 1.333333 96.000000 2.000000 0.102564 4.000000 8329.574641 -0.648699 -0.836478 -0.460920 0.668295 -43.858000 -0.224730 69.300380 0.062009 poor 
07-Jun-2016 10:51:37 18.363700 -105.173100 10.000000 6.300000 97.011000 304.819120 -17.855281 SKS 91.000000 0.307692 -Inf Inf 0.000000 Inf 177509.168083 0.274987 0.053701 0.496273 0.291695 77.819120 0.579290 37.856594 0.026066 poor 
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 103.796290 73.841390 -17.855281 SKS 171.000000 1.641026 -Inf Inf 0.000000 Inf 173962.047434 0.261567 0.011993 0.511140 0.326331 32.841390 -0.735726 35.416408 0.042520 poor 
25-Jul-2016 17:26:50 -26.106700 -70.511100 72.000000 6.100000 105.611790 248.590150 -17.855281 SKS 97.000000 0.615385 75.000000 150.000000 0.205128 1.948718 5004.450690 -0.495139 -0.572675 -0.417604 0.501905 -64.409850 0.360206 74.163583 0.029753 poor 
29-Jul-2016 21:18:24 18.542900 145.507300 196.000000 7.700000 102.002430 47.809590 -17.855281 SKS 55.000000 1.846154 -Inf Inf 0.000000 Inf 25925.969555 -0.291955 -0.478863 -0.105047 0.274255 -79.190410 -0.876840 40.197810 0.027600 poor 
04-Aug-2016 14:15:12 -22.334300 -66.007800 270.000000 6.200000 100.033610 248.445210 -17.855281 SKS 115.000000 0.410256 71.000000 156.000000 0.102564 2.564103 6941.790674 -0.407655 -0.496044 -0.319266 0.430386 -64.554790 0.932392 63.505060 0.028250 poor 
04-Aug-2016 16:24:33 24.944700 142.014100 510.000000 6.300000 94.887170 46.923250 -17.855281 SKS 74.000000 0.717949 52.000000 124.000000 0.307692 2.051282 12782.716470 -0.565568 -0.664163 -0.466972 0.563361 -87.076750 0.331874 85.939758 0.056006 good 
19-Aug-2016 07:32:22 -55.285200 -31.876600 10.000000 7.400000 107.971170 206.260890 -17.855281 SKS 25.000000 4.000000 -Inf Inf 0.000000 Inf 4929.254289 0.145557 0.056251 0.234863 0.148315 -19.739110 -0.957374 19.187770 0.006736 null-measurement 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 108.121130 243.184120 -17.855281 SKS 77.000000 0.820513 -Inf Inf 0.000000 Inf 110102.248601 -0.312830 -0.568427 -0.057234 0.352711 -71.815880 -0.269073 27.777914 0.053332 poor 
10-Jan-2017 06:13:48 4.478200 122.617100 627.170000 7.300000 98.901440 74.436850 -17.855281 SKS 171.000000 2.871795 -Inf Inf 0.000000 Inf 641048.000343 0.278336 -0.203375 0.760048 0.295628 35.436850 -0.886712 35.635717 0.067106 poor 
