date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max delta_XC phi_XC Qa E_red Eig_ratio category 
15-Apr-2016 14:11:26 13.400800 -92.367000 22.410000 6.100000 93.783150 292.873610 -7.624354 SKS 26.000000 3.076923 -Inf Inf 0.000000 Inf 28200.235758 0.123853 -0.037897 0.285603 0.141744 72.873610 -0.997495 19.268097 0.038133 null-measurement 
19-Apr-2016 05:25:39 -55.728300 -27.230700 14.000000 6.200000 106.655610 204.095050 -7.624354 SKS 27.000000 4.000000 -Inf Inf 0.000000 Inf 20196.915775 0.199530 0.015180 0.383881 0.231558 -15.904950 -0.895588 22.823463 0.022589 poor 
20-Apr-2016 08:33:47 0.639000 -80.210400 14.000000 6.200000 94.525710 275.340560 -7.624354 SKS 100.000000 4.000000 -Inf Inf 0.000000 Inf 229929.074641 -0.058533 -0.424157 0.307090 0.129262 -32.659440 -1.021457 38.142683 0.055592 null-measurement 
18-May-2016 16:46:43 0.494700 -79.616000 29.950000 6.900000 94.203180 274.818820 -7.624354 SKS 97.000000 4.000000 -Inf Inf 0.000000 Inf 23719.598562 0.076113 -0.115091 0.267317 0.101246 51.818820 -0.978932 14.518440 0.016478 null-measurement 
07-Jun-2016 10:51:37 18.363700 -105.173100 10.000000 6.300000 97.977450 305.518910 -7.624354 SKS 42.000000 4.000000 -Inf Inf 0.000000 Inf 312617.320491 0.367391 -0.050045 0.784827 0.374011 -87.481090 -1.040619 50.295870 0.042000 poor 
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 103.280830 74.751270 -7.624354 SKS 81.000000 2.051282 75.000000 158.000000 0.102564 4.000000 7708.424008 -0.311930 -0.444572 -0.179289 0.293063 -57.248730 -0.786336 76.680329 0.017716 poor 
23-Aug-2016 19:39:44 -7.287200 122.434500 533.000000 6.000000 106.600830 83.845850 -7.624354 SKS 99.000000 0.307692 -Inf Inf 0.000000 Inf 10597.149763 -0.143081 -0.248459 -0.037703 0.136981 -51.154150 -0.222870 14.659275 0.024482 null-measurement 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 108.475930 243.600470 -7.624354 SKS 71.000000 1.641026 -Inf Inf 0.000000 Inf 38310.509310 -0.333511 -0.548538 -0.118485 0.297851 -69.399530 -0.699621 35.682839 0.045390 poor 
24-Nov-2016 18:43:47 11.909700 -88.896800 10.000000 6.900000 92.557450 289.381030 -7.624354 SKS 112.000000 4.000000 -Inf Inf 0.000000 Inf 16276.932438 -0.004192 -0.182278 0.173894 0.000000 -22.618970 -1.008485 32.693364 0.032123 null-measurement 
18-Feb-2017 12:10:17 -23.861300 -66.659200 222.000000 6.400000 101.958400 248.304400 -7.624354 SKS 77.000000 2.051282 -Inf Inf 0.000000 Inf 20573.930413 -0.458013 -0.654095 -0.261930 0.476966 -62.695600 -0.668064 59.742158 0.038795 poor 
21-Feb-2017 14:09:04 -19.281400 -63.904700 595.980000 6.500000 96.932370 249.814440 -7.624354 SKS 77.000000 1.333333 -Inf Inf 0.000000 Inf 9434.355286 -0.281410 -0.396259 -0.166561 0.282120 -61.185560 -0.723381 51.059549 0.016902 poor 
15-Apr-2017 08:19:43 -23.265300 -67.722500 155.000000 6.300000 102.260370 249.432980 -7.624354 SKS 84.000000 1.846154 -Inf Inf 0.000000 Inf 30077.908701 -0.760115 -1.022360 -0.497869 0.760918 -63.567020 -0.315300 84.876300 0.058914 poor 
10-May-2017 23:23:36 -56.414000 -25.743200 15.000000 6.500000 106.820390 202.979720 -7.624354 SKS 28.000000 4.000000 -Inf Inf 0.000000 Inf 26411.072487 -0.105433 -0.370810 0.159943 0.099267 73.979720 -0.997498 55.684647 0.033436 null-measurement 
22-Jun-2017 12:31:03 13.717400 -90.971800 38.120000 6.800000 92.629240 292.090030 -7.624354 SKS 116.000000 3.384615 -Inf Inf 0.000000 Inf 232778.309527 -0.276278 -0.715186 0.162630 0.205178 -21.909970 -0.874717 24.844162 0.042463 poor 
11-Aug-2017 05:28:25 14.006500 120.739100 172.000000 6.200000 90.220010 70.039970 -7.624354 SKS 146.000000 0.820513 75.000000 158.000000 0.102564 2.974359 1878.583851 -0.361748 -0.443994 -0.279502 0.366390 -68.960030 -0.348983 73.924234 0.023166 poor 
14-Jan-2018 09:18:45 -15.767500 -74.709200 39.000000 7.100000 101.961830 259.624260 -7.624354 SKS 104.000000 1.435897 -Inf Inf 0.000000 Inf 244650.061468 -0.995608 -1.340794 -0.650421 0.972765 -54.375740 0.181527 79.726009 0.114930 poor 
21-Jan-2018 01:06:42 -18.880600 -69.444500 116.000000 6.300000 100.423430 253.801410 -7.624354 SKS 87.000000 1.538462 73.000000 162.000000 0.000000 4.000000 19178.404943 -0.593497 -0.787417 -0.399577 0.597509 -58.198590 -0.394397 53.753466 0.059482 poor 
02-Apr-2018 13:40:34 -20.658800 -63.005800 559.000000 6.800000 97.299490 248.230830 -7.624354 SKS 80.000000 1.743590 -Inf Inf 0.000000 Inf 25410.565240 -0.551029 -0.759593 -0.342465 0.548070 -62.769170 -0.519637 61.765097 0.057711 poor 
10-Apr-2018 10:19:34 -31.025800 -71.529200 66.000000 6.200000 109.966230 245.803700 -7.624354 SKS 118.000000 1.230769 -Inf Inf 0.000000 Inf 85748.748942 -1.096931 -1.493962 -0.699900 1.211285 -70.196300 0.741444 79.037921 0.158872 poor 
19-Aug-2018 14:56:27 -8.319000 116.627200 21.000000 6.900000 103.169860 88.751630 -7.624354 SKS 88.000000 4.000000 -Inf Inf 0.000000 Inf 8891.514942 0.006335 -0.120870 0.133539 0.024670 41.751630 -1.021858 9.040268 0.006680 null-measurement 
07-Sep-2018 02:12:06 -2.253200 -78.790300 110.500000 6.200000 95.536230 272.280050 -7.624354 SKS 95.000000 4.000000 -Inf Inf 0.000000 Inf 65467.131063 -0.165223 -0.383706 0.053260 0.152027 -39.719950 -0.968713 37.268311 0.030904 poor 
28-Sep-2018 10:02:45 -0.255900 119.846200 20.000000 7.500000 99.820320 80.613070 -7.624354 SKS 96.000000 0.512821 -Inf Inf 0.000000 Inf 8356.881257 -0.247913 -0.358446 -0.137381 0.280215 -53.386930 -0.156314 37.772363 0.015091 poor 
01-Nov-2018 22:19:51 -19.582700 -69.265600 102.000000 6.200000 100.782910 253.166340 -7.624354 SKS 85.000000 1.230769 74.000000 154.000000 0.205128 3.589744 6014.241219 -0.410691 -0.511295 -0.310087 0.413776 -58.833660 -0.474156 73.090059 0.030660 poor 
11-Dec-2018 02:26:29 -58.544600 -26.385600 133.000000 7.100000 108.832570 202.150870 -7.624354 SKS 117.000000 0.923077 -Inf Inf 0.000000 Inf 7949.664172 0.138351 0.014645 0.262058 0.159868 -20.849130 -0.766915 9.922305 0.013084 null-measurement 
05-Jan-2019 19:25:38 -8.144000 -71.587000 570.410000 6.800000 94.491200 263.032740 -7.624354 SKS 163.000000 4.000000 -Inf Inf 0.000000 Inf 3213826.976655 -0.870302 -1.619384 -0.121219 3.467269 66.032740 -1.616256 45.939717 0.133465 poor 
06-Jan-2019 17:27:18 2.258000 126.758000 43.210000 6.600000 102.837410 73.775560 -7.624354 SKS 77.000000 1.641026 -Inf Inf 0.000000 Inf 1600.475617 -0.146708 -0.204553 -0.088864 0.140547 -60.224440 -0.865274 57.846734 0.003162 null-measurement 
22-Jan-2019 05:10:03 -10.414800 119.016500 24.000000 6.300000 106.323190 88.629240 -7.624354 SKS 176.000000 4.000000 -Inf Inf 0.000000 Inf 16748.588124 0.102703 -0.076254 0.281661 0.128236 40.629240 -0.959847 23.952450 0.027577 null-measurement 
01-Feb-2019 16:14:12 14.680200 -92.452700 66.000000 6.700000 92.897480 293.796690 -7.624354 SKS 116.000000 4.000000 -Inf Inf 0.000000 Inf 35410.298023 -0.167057 -0.406073 0.071960 0.187982 -22.203310 -0.881975 4.145546 0.079592 poor 
22-Feb-2019 10:17:23 -2.186200 -77.050500 145.000000 7.500000 94.244650 271.105740 -7.624354 SKS 101.000000 2.871795 -Inf Inf 0.000000 Inf 26590.245120 -0.656386 -0.987914 -0.324858 0.700562 -42.894260 -0.559092 66.606086 0.049947 poor 
01-Mar-2019 08:50:42 -14.713100 -70.154600 267.000000 7.000000 98.041460 257.319600 -7.624354 SKS 145.000000 0.717949 -Inf Inf 0.000000 Inf 149207.978866 -0.490525 -0.710097 -0.270952 0.514265 -60.680400 0.098715 63.381018 0.022989 poor 
31-Mar-2019 07:04:04 -1.944600 -80.810100 18.000000 6.200000 96.764030 273.924070 -7.624354 SKS 103.000000 3.076923 -Inf Inf 0.000000 Inf 32642.594663 -0.427721 -0.723843 -0.131599 0.448461 -38.075930 -0.719263 40.491234 0.094823 poor 
14-Jun-2019 00:19:12 -30.055700 -72.081900 11.000000 6.400000 109.698960 246.915990 -7.624354 SKS 100.000000 0.512821 -Inf Inf 0.000000 Inf 20213.603909 -0.444908 -0.638939 -0.250877 0.423718 -70.084010 0.603148 44.344687 0.034652 poor 
