date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max category
07-Jun-2016 10:51:37 18.363700 -105.173100 10.000000 6.300000 95.929680 303.552770 -2.978206 SKS 122.000000 3.384615 -Inf Inf 0.000000 Inf 192364.449170 0.130021 -0.075987 0.336028 null-measurement
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 104.899170 72.508820 -2.978206 SKS 12.000000 1.025641 -Inf Inf 0.000000 Inf 29062.254337 0.817612 0.585459 1.049765 poor
25-Jul-2016 17:26:50 -26.106700 -70.511100 72.000000 6.100000 104.554770 247.542650 -2.978206 SKS 58.000000 1.230769 -Inf Inf 0.000000 Inf 71298.028566 0.321879 0.138917 0.504840 poor
29-Jul-2016 21:18:24 18.542900 145.507300 196.000000 7.700000 102.772200 46.402490 -2.978206 SKS 51.000000 1.641026 47.000000 128.000000 0.102564 4.000000 2817.620962 -0.210914 -0.268469 -0.153359 poor
04-Aug-2016 14:15:12 -22.334300 -66.007800 270.000000 6.200000 98.978440 247.337420 -2.978206 SKS 52.000000 0.615385 -Inf Inf 0.000000 Inf 6505.274975 0.289561 0.192041 0.387081 poor
04-Aug-2016 16:24:33 24.944700 142.014100 510.000000 6.300000 95.643680 45.633420 -2.978206 SKS 63.000000 0.512821 50.000000 115.000000 0.205128 1.333333 2986.204690 -0.270614 -0.307820 -0.233408 poor
19-Aug-2016 07:32:22 -55.285200 -31.876600 10.000000 7.400000 107.589230 205.422390 -2.978206 SKS 4.000000 0.205128 -Inf Inf 0.000000 Inf 3939.633321 0.131971 0.046509 0.217432 null-measurement
21-Aug-2016 03:45:23 -55.313300 -31.750800 12.000000 6.100000 107.574990 205.342720 -2.978206 SKS 131.000000 0.410256 -Inf Inf 0.000000 Inf 7462.525824 0.199373 0.116318 0.282427 poor
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 107.124570 242.195900 -2.978206 SKS 55.000000 1.230769 -Inf Inf 0.000000 Inf 5253.302822 0.253644 0.165627 0.341661 poor
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 107.124570 242.195900 -2.978206 SKIKS 155.000000 1.538462 -Inf Inf 0.000000 Inf 13166.677248 0.105589 -0.030153 0.241330 null-measurement
10-Jan-2017 06:13:48 4.478200 122.617100 627.170000 7.300000 100.009790 73.150600 -2.978206 SKS 26.000000 1.025641 167.000000 68.000000 0.205128 3.076923 20937.330559 0.931428 0.693677 1.169179 average
18-Feb-2017 12:10:17 -23.861300 -66.659200 222.000000 6.400000 100.483030 246.680710 -2.978206 SKS 63.000000 2.358974 -Inf Inf 0.000000 Inf 3646.575117 0.116952 0.016284 0.217621 null-measurement
21-Feb-2017 14:09:04 -19.281400 -63.904700 595.980000 6.500000 95.420100 248.052510 -2.978206 SKS 59.000000 1.230769 -Inf Inf 0.000000 Inf 10349.809575 0.319066 0.207952 0.430180 poor
15-Apr-2017 08:19:43 -23.265300 -67.722500 155.000000 6.300000 100.755950 247.811090 -2.978206 SKS 59.000000 0.615385 -Inf Inf 0.000000 Inf 15043.831163 0.165084 0.009251 0.320917 poor
10-May-2017 23:23:36 -56.414000 -25.743200 15.000000 6.500000 106.836200 201.695840 -2.978206 SKS 23.000000 4.000000 -Inf Inf 0.000000 Inf 13301.704866 0.039364 -0.100009 0.178737 null-measurement
10-Oct-2017 06:32:21 -18.571500 -69.752600 85.000000 6.300000 98.802810 252.539600 -2.978206 SKS 170.000000 1.538462 -Inf Inf 0.000000 Inf 12344.140794 0.345282 0.207239 0.483325 poor
24-Oct-2017 10:47:47 -7.216800 123.073500 553.810000 6.700000 108.804340 81.074330 -2.978206 SKS 13.000000 1.128205 173.000000 76.000000 0.102564 4.000000 13575.318138 0.701642 0.512731 0.890553 poor
21-Jan-2018 01:06:42 -18.880600 -69.444500 116.000000 6.300000 98.813100 252.109780 -2.978206 SKS 51.000000 0.717949 166.000000 69.000000 0.102564 3.282051 4256.348304 0.452367 0.352212 0.552521 average
11-Feb-2018 23:14:15 13.820500 146.437700 10.000000 6.000000 107.226220 48.242710 -2.978206 SKS 64.000000 1.333333 -Inf Inf 0.000000 Inf 157183.822973 -0.566939 -0.896596 -0.237283 poor
25-Mar-2018 20:14:47 -6.634300 129.817200 169.000000 6.400000 113.041500 75.482120 -2.978206 SKKS 12.000000 0.820513 168.000000 70.000000 0.102564 4.000000 10273.201520 0.569018 0.398166 0.739870 poor
