date time lat lon depth mag dist baz cordeg phase phi delta err_phi_min err_phi_max err_dt_min err_dt_max confidence_level SplitInt SplitInt_err_min SplitInt_err_max delta_XC phi_XC Qa E_red Eig_ratio category 
07-Jun-2016 19:15:15 1.278900 126.371200 31.000000 6.300000 104.899170 72.508820 -2.403769 SKS 6.000000 1.230769 -Inf Inf 0.000000 Inf 47745.257141 0.838666 0.568486 1.108847 0.848363 32.508820 0.058131 70.427889 0.069593 poor 
25-Jul-2016 17:26:50 -26.106700 -70.511100 72.000000 6.100000 104.554770 247.542650 -2.403769 SKS 57.000000 0.923077 -Inf Inf 0.000000 Inf 82931.259354 0.308245 0.129713 0.486777 0.318368 21.542650 -0.449144 51.562247 0.018662 poor 
29-Jul-2016 21:18:24 18.542900 145.507300 196.000000 7.700000 102.772200 46.402490 -2.403769 SKS 51.000000 1.743590 46.000000 134.000000 0.000000 4.000000 3858.432167 -0.206219 -0.280706 -0.131731 0.214216 -85.597510 -0.843711 66.201390 0.005809 poor 
04-Aug-2016 14:15:12 -22.334300 -66.007800 270.000000 6.200000 98.978440 247.337420 -2.403769 SKS 44.000000 0.410256 -Inf Inf 0.000000 Inf 8034.298091 0.283795 0.180446 0.387143 0.290865 21.337420 0.177422 47.725183 0.016342 poor 
04-Aug-2016 16:24:33 24.944700 142.014100 510.000000 6.300000 95.643680 45.633420 -2.403769 SKS 55.000000 0.820513 48.000000 118.000000 0.205128 2.051282 3136.180533 -0.246291 -0.288390 -0.204192 0.250904 -88.366580 -0.513042 76.114076 0.010600 poor 
19-Aug-2016 07:32:22 -55.285200 -31.876600 10.000000 7.400000 107.589230 205.422390 -2.403769 SKS 120.000000 1.025641 -Inf Inf 0.000000 Inf 5543.295538 0.144853 0.040364 0.249342 0.126404 -18.577610 -0.797785 19.242181 0.007937 null-measurement 
21-Aug-2016 03:45:23 -55.313300 -31.750800 12.000000 6.100000 107.574990 205.342720 -2.403769 SKS 122.000000 0.820513 -Inf Inf 0.000000 Inf 7897.714592 0.178814 0.084450 0.273179 0.189741 -17.657280 -0.670151 29.682773 0.011293 poor 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 107.124570 242.195900 -2.403769 SKS 54.000000 0.923077 -Inf Inf 0.000000 Inf 10905.388183 0.248073 0.141379 0.354766 0.251490 16.195900 -0.571678 54.561248 0.019882 poor 
20-Nov-2016 20:57:44 -31.622600 -68.625900 108.000000 6.400000 107.124570 242.195900 -2.403769 SKIKS 155.000000 1.538462 -Inf Inf 0.000000 Inf 19142.907160 0.099348 -0.051551 0.250246 0.086859 19.195900 -0.926059 7.960718 0.036592 null-measurement 
10-Jan-2017 06:13:48 4.478200 122.617100 627.170000 7.300000 100.009790 73.150600 -2.403769 SKS 18.000000 1.025641 166.000000 68.000000 0.205128 3.794872 19898.701160 0.915023 0.697832 1.132214 0.924328 30.150600 0.593393 78.386781 0.072635 poor 
18-Feb-2017 12:10:17 -23.861300 -66.659200 222.000000 6.400000 100.483030 246.680710 -2.403769 SKS 63.000000 1.743590 -Inf Inf 0.000000 Inf 3362.830693 0.136322 0.060726 0.211918 0.150635 21.680710 -0.831819 46.876681 0.007169 null-measurement 
21-Feb-2017 14:09:04 -19.281400 -63.904700 595.980000 6.500000 95.420100 248.052510 -2.403769 SKS 58.000000 1.230769 158.000000 67.000000 0.000000 4.000000 9588.032078 0.367369 0.257267 0.477471 0.374695 21.052510 -0.521799 78.054955 0.024036 poor 
15-Apr-2017 08:19:43 -23.265300 -67.722500 155.000000 6.300000 100.755950 247.811090 -2.403769 SKS 178.000000 0.205128 -Inf Inf 0.000000 Inf 21583.118228 0.128381 -0.035613 0.292375 0.138056 22.811090 0.093457 8.279621 0.017850 null-measurement 
10-May-2017 23:23:36 -56.414000 -25.743200 15.000000 6.500000 106.836200 201.695840 -2.403769 SKS 22.000000 4.000000 -Inf Inf 0.000000 Inf 19973.708649 0.022255 -0.120323 0.164834 0.024402 -23.304160 -1.000700 2.556177 0.015827 null-measurement 
10-Oct-2017 06:32:21 -18.571500 -69.752600 85.000000 6.300000 98.802810 252.539600 -2.403769 SKS 168.000000 2.564103 -Inf Inf 0.000000 Inf 11954.877366 0.365654 0.206728 0.524581 0.377015 33.539600 -0.871723 54.583344 0.017094 poor 
24-Oct-2017 10:47:47 -7.216800 123.073500 553.810000 6.700000 108.804340 81.074330 -2.403769 SKS 14.000000 1.128205 172.000000 79.000000 0.000000 4.000000 18022.873842 0.742437 0.543447 0.941427 0.743918 37.074330 0.129429 78.575881 0.064918 poor 
21-Jan-2018 01:06:42 -18.880600 -69.444500 116.000000 6.300000 98.813100 252.109780 -2.403769 SKS 46.000000 0.615385 164.000000 70.000000 0.102564 3.589744 5886.173613 0.469621 0.370385 0.568858 0.462677 25.109780 0.255574 79.768368 0.022138 poor 
11-Feb-2018 23:14:15 13.820500 146.437700 10.000000 6.000000 107.226220 48.242710 -2.403769 SKS 70.000000 1.025641 -Inf Inf 0.000000 Inf 138162.393553 -0.627230 -0.941923 -0.312538 0.718271 -89.757290 0.235584 49.863128 0.124177 poor 
26-Feb-2018 13:34:53 -2.777400 126.685900 9.000000 6.100000 108.095050 75.113570 -2.403769 SKS 10.000000 4.000000 -Inf Inf 0.000000 Inf 416852.139690 0.998157 -0.483656 2.479971 0.571376 80.113570 -1.514887 68.263655 0.045218 poor 
